user_id,question_id,concept_id,correct,timestamp
s27,q48,c7,1,102
s27,q43,c12,1,103
s27,q35,c1,1,104
s27,q6,c21,1,105
s27,q18,c15,1,106
s27,q129,c9,0,107
s27,q106,c25,1,108
s28,q159,c21,0,1
s28,q104,c12,1,2
s28,q145,c20,1,3
s28,q149,c23,1,4
s28,q50,c15,0,5
s28,q176,c19,0,6
s28,q91,c14,0,7
s28,q132,c15,1,8
s28,q177,c10,1,9
s28,q147,c24,0,10
s28,q62,c27,0,11
s28,q160,c27,0,12
s28,q61,c5,1,13
s28,q39,c4,0,14
s28,q114,c8,1,15
s28,q118,c22,1,16
s28,q115,c25,0,17
s28,q133,c12,0,18
s28,q63,c11,1,19
s28,q129,c9,1,20
s28,q40,c10,0,21
s28,q82,c24,0,22
s28,q119,c18,0,23
s28,q113,c6,1,24
s28,q57,c27,0,25
s28,q180,c18,1,26
s28,q162,c18,1,27
s28,q67,c30,0,28
s28,q20,c5,0,29
s28,q163,c4,0,30
s28,q70,c15,0,31
s28,q136,c12,0,32
s28,q72,c23,1,33
s28,q170,c23,1,34
s28,q23,c2,1,35
s28,q15,c22,0,36
s28,q64,c3,0,37
s28,q16,c19,0,38
s28,q136,c12,1,39
s28,q41,c8,1,40
s28,q101,c20,0,41
s28,q85,c30,1,42
s28,q25,c2,1,43
s28,q117,c15,0,44
s28,q36,c30,1,45
s28,q173,c1,0,46
s28,q68,c10,1,47
s28,q21,c16,0,48
s28,q175,c30,1,49
s28,q69,c14,1,50
s28,q137,c9,0,51
s28,q127,c2,1,52
s28,q103,c12,1,53
s28,q70,c15,0,54
s28,q8,c24,0,55
s28,q170,c23,0,56
s28,q113,c6,0,57
s28,q113,c6,1,58
s28,q85,c30,1,59
s28,q141,c3,0,60
s28,q178,c9,1,61
s28,q53,c21,0,62
s28,q136,c12,0,63
s28,q39,c4,0,64
s28,q37,c29,0,65
s28,q51,c7,0,66
s28,q14,c1,1,67
s28,q156,c7,1,68
s28,q65,c4,1,69
s28,q130,c23,0,70
s28,q167,c20,1,71
s28,q3,c25,0,72
s28,q166,c6,0,73
s28,q115,c25,0,74
s28,q92,c13,0,75
s28,q89,c11,1,76
s28,q110,c5,1,77
s28,q96,c14,1,78
s28,q154,c5,0,79
s28,q61,c5,0,80
s28,q24,c6,0,81
s28,q107,c7,1,82
s28,q155,c15,1,83
s28,q154,c5,1,84
s28,q105,c11,0,85
s28,q110,c5,1,86
s28,q145,c20,1,87
s28,q156,c7,1,88
s28,q29,c12,0,89
s28,q51,c7,1,90
s28,q128,c11,1,91
s28,q26,c12,0,92
s28,q93,c12,1,93
s28,q41,c8,1,94
s28,q142,c13,0,95
s28,q74,c7,1,96
s28,q98,c16,0,97
s28,q172,c2,1,98
s29,q177,c10,0,1
s29,q9,c4,0,2
s29,q78,c27,0,3
s29,q164,c22,0,4
s29,q64,c3,0,5
s29,q52,c2,1,6
s29,q9,c4,1,7
s29,q36,c30,0,8
s29,q119,c18,0,9
s29,q107,c7,1,10
s29,q117,c15,0,11
s29,q76,c3,0,12
s29,q93,c12,0,13
s29,q73,c27,1,14
s29,q67,c30,1,15
s29,q39,c4,0,16
s29,q113,c6,1,17
s29,q113,c6,0,18
s29,q92,c13,0,19
s29,q77,c17,0,20
s29,q150,c1,1,21
s29,q45,c15,1,22
s29,q126,c27,1,23
s29,q174,c26,1,24
s29,q43,c12,1,25
s29,q38,c14,0,26
s29,q57,c27,0,27
s29,q171,c28,0,28
s29,q9,c4,0,29
s29,q97,c18,0,30
s29,q132,c15,0,31
s29,q59,c16,0,32
s29,q72,c23,0,33
s29,q10,c4,1,34
s29,q102,c1,0,35
s29,q41,c8,0,36
s29,q180,c18,1,37
s29,q125,c27,1,38
s29,q136,c12,1,39
s29,q55,c28,0,40
s29,q152,c9,1,41
s29,q6,c21,0,42
s29,q41,c8,0,43
s29,q105,c11,0,44
s29,q145,c20,0,45
s29,q89,c11,0,46
s30,q95,c19,1,1
s30,q31,c6,1,2
s30,q104,c12,0,3
s30,q132,c15,0,4
s30,q106,c25,1,5
s30,q6,c21,1,6
s30,q48,c7,0,7
s30,q105,c11,0,8
s30,q69,c14,0,9
s30,q70,c15,0,10
s30,q80,c28,0,11
s30,q92,c13,1,12
s30,q159,c21,1,13
s30,q90,c27,0,14
s30,q104,c12,1,15
s30,q174,c26,0,16
s30,q160,c27,0,17
s30,q104,c12,0,18
s30,q124,c29,1,19
s30,q1,c18,0,20
s30,q96,c14,1,21
s30,q65,c4,1,22
s30,q173,c1,0,23
s30,q152,c9,1,24
s30,q94,c5,0,25
s30,q178,c9,1,26
s30,q19,c27,1,27
s30,q118,c22,1,28
s30,q114,c8,1,29
s30,q120,c27,0,30
s30,q26,c12,0,31
s30,q64,c3,0,32
s30,q70,c15,0,33
s30,q28,c7,1,34
s30,q6,c21,1,35
s30,q162,c18,0,36
s30,q88,c15,1,37
s30,q91,c14,1,38
s30,q103,c12,1,39
s30,q95,c19,1,40
s30,q157,c1,1,41
s30,q97,c18,1,42
s30,q5,c14,0,43
s30,q129,c9,1,44
s30,q81,c8,1,45
s30,q120,c27,0,46
s30,q79,c3,1,47
s30,q98,c16,1,48
s30,q148,c11,0,49
s30,q144,c10,0,50
s30,q23,c2,1,51
s30,q130,c23,1,52
s30,q53,c21,1,53
s30,q5,c14,0,54
s30,q23,c2,1,55
s30,q100,c9,1,56
s30,q11,c10,1,57
s30,q169,c23,1,58
s30,q145,c20,1,59
s30,q141,c3,1,60
s30,q30,c6,1,61
s30,q135,c15,1,62
s31,q102,c1,1,1
s31,q9,c4,1,2
s31,q161,c5,1,3
s31,q165,c29,0,4
s31,q152,c9,1,5
s31,q23,c2,1,6
s31,q66,c19,0,7
s31,q135,c15,1,8
s31,q44,c8,1,9
s31,q119,c18,0,10
s31,q135,c15,0,11
s31,q3,c25,1,12
s31,q10,c4,1,13
s31,q88,c15,0,14
s31,q21,c16,0,15
s31,q178,c9,1,16
s31,q165,c29,0,17
s31,q99,c21,0,18
s31,q71,c11,1,19
s31,q99,c21,1,20
s31,q144,c10,1,21
s31,q121,c18,1,22
s31,q104,c12,1,23
s31,q135,c15,1,24
s31,q27,c12,1,25
s31,q46,c27,1,26
s31,q6,c21,0,27
s31,q132,c15,1,28
s31,q83,c9,1,29
s31,q169,c23,1,30
s31,q159,c21,1,31
s31,q52,c2,0,32
s31,q24,c6,1,33
s31,q103,c12,1,34
s31,q113,c6,1,35
s31,q112,c23,1,36
s31,q95,c19,0,37
s31,q98,c16,1,38
s31,q179,c16,0,39
s31,q32,c24,0,40
s31,q80,c28,0,41
s31,q124,c29,1,42
s31,q72,c23,1,43
s31,q120,c27,0,44
s31,q87,c6,1,45
s31,q129,c9,0,46
s31,q130,c23,1,47
s31,q140,c25,1,48
s31,q42,c5,1,49
s31,q110,c5,1,50
s31,q18,c15,1,51
s31,q98,c16,1,52
s31,q17,c16,1,53
s31,q56,c13,1,54
s31,q28,c7,0,55
s31,q172,c2,1,56
s31,q63,c11,1,57
s31,q98,c16,1,58
s31,q63,c11,1,59
s31,q129,c9,0,60
s31,q85,c30,1,61
s31,q32,c24,1,62
s31,q80,c28,1,63
s31,q56,c13,1,64
s31,q173,c1,1,65
s31,q67,c30,1,66
s31,q50,c15,0,67
s31,q71,c11,1,68
s31,q52,c2,0,69
s31,q17,c16,0,70
s31,q109,c15,1,71
s31,q90,c27,1,72
s31,q84,c25,1,73
s31,q24,c6,1,74
s31,q18,c15,1,75
s31,q117,c15,1,76
s31,q117,c15,1,77
s31,q33,c19,1,78
s31,q133,c12,1,79
s31,q34,c1,1,80
s31,q5,c14,1,81
s32,q25,c2,0,1
s32,q38,c14,0,2
s32,q130,c23,0,3
s32,q1,c18,0,4
s32,q108,c17,1,5
s32,q159,c21,1,6
s32,q9,c4,0,7
s32,q43,c12,1,8
s32,q38,c14,0,9
s32,q107,c7,0,10
s32,q108,c17,1,11
s32,q119,c18,1,12
s32,q118,c22,0,13
s32,q18,c15,0,14
s32,q151,c3,0,15
s32,q93,c12,0,16
s32,q27,c12,0,17
s32,q68,c10,0,18
s32,q52,c2,0,19
s32,q171,c28,1,20
s32,q122,c21,1,21
s32,q141,c3,1,22
s32,q49,c27,0,23
s32,q148,c11,0,24
s32,q119,c18,0,25
s32,q172,c2,1,26
s32,q114,c8,1,27
s32,q74,c7,0,28
s32,q5,c14,0,29
s32,q173,c1,1,30
s32,q101,c20,1,31
s32,q42,c5,1,32
s32,q160,c27,1,33
s32,q144,c10,1,34
s32,q124,c29,0,35
s32,q24,c6,1,36
s32,q12,c13,1,37
s32,q42,c5,0,38
s32,q89,c11,0,39
s32,q119,c18,0,40
s32,q67,c30,0,41
s32,q97,c18,1,42
s32,q90,c27,1,43
s32,q158,c22,1,44
s32,q167,c20,1,45
s32,q84,c25,1,46
s32,q58,c27,0,47
s32,q84,c25,1,48
s32,q133,c12,1,49
s32,q5,c14,1,50
s32,q34,c1,0,51
s32,q21,c16,0,52
s32,q104,c12,1,53
s32,q38,c14,1,54
s32,q85,c30,1,55
s33,q105,c11,0,1
s33,q51,c7,0,2
s33,q88,c15,0,3
s33,q113,c6,0,4
s33,q3,c25,0,5
s33,q20,c5,0,6
s33,q151,c3,1,7
s33,q126,c27,0,8
s33,q96,c14,1,9
s33,q48,c7,1,10
s33,q141,c3,0,11
s33,q116,c8,0,12
s33,q87,c6,1,13
s33,q124,c29,1,14
s33,q46,c27,1,15
s33,q135,c15,0,16
s33,q46,c27,1,17
s33,q87,c6,1,18
s33,q167,c20,1,19
s33,q46,c27,1,20
s33,q97,c18,0,21
s33,q30,c6,1,22
s33,q3,c25,0,23
s33,q123,c16,0,24
s33,q52,c2,0,25
s33,q43,c12,1,26
s33,q153,c7,1,27
s33,q164,c22,0,28
s33,q142,c13,0,29
s33,q89,c11,0,30
s33,q130,c23,0,31
s33,q178,c9,0,32
s33,q106,c25,1,33
s33,q135,c15,0,34
s33,q51,c7,1,35
s33,q47,c21,0,36
s33,q154,c5,0,37
s33,q124,c29,0,38
s33,q20,c5,0,39
s33,q86,c11,1,40
s33,q162,c18,0,41
s33,q135,c15,0,42
s34,q68,c10,1,1
s34,q32,c24,0,2
s34,q176,c19,1,3
s34,q15,c22,0,4
s34,q43,c12,1,5
s34,q150,c1,0,6
s34,q13,c23,0,7
s34,q174,c26,1,8
s34,q164,c22,0,9
s34,q115,c25,0,10
s34,q114,c8,1,11
s34,q52,c2,0,12
s34,q66,c19,0,13
s34,q7,c21,0,14
s34,q169,c23,1,15
s34,q99,c21,0,16
s34,q45,c15,1,17
s34,q32,c24,0,18
s34,q52,c2,0,19
s34,q57,c27,1,20
s34,q105,c11,1,21
s34,q177,c10,0,22
s34,q161,c5,0,23
s34,q149,c23,0,24
s34,q109,c15,0,25
s34,q180,c18,1,26
s34,q24,c6,0,27
s34,q170,c23,0,28
s34,q17,c16,1,29
s34,q2,c4,1,30
s34,q147,c24,1,31
s34,q96,c14,1,32
s34,q100,c9,1,33
s34,q126,c27,1,34
s34,q7,c21,0,35
s34,q161,c5,1,36
s34,q177,c10,1,37
s34,q62,c27,1,38
s34,q90,c27,0,39
s34,q63,c11,1,40
s34,q74,c7,1,41
s34,q46,c27,1,42
s34,q103,c12,1,43
s34,q74,c7,0,44
s34,q31,c6,1,45
s34,q150,c1,1,46
s34,q39,c4,1,47
s34,q85,c30,1,48
s34,q167,c20,0,49
s34,q157,c1,1,50
s34,q179,c16,0,51
s34,q106,c25,0,52
s34,q156,c7,1,53
s34,q31,c6,1,54
s34,q47,c21,1,55
s34,q61,c5,0,56
s34,q121,c18,1,57
s34,q50,c15,1,58
s34,q56,c13,1,59
s34,q40,c10,1,60
s34,q75,c9,1,61
s34,q81,c8,0,62
s34,q105,c11,1,63
s35,q124,c29,1,1
s35,q64,c3,0,2
s35,q29,c12,0,3
s35,q129,c9,1,4
s35,q12,c13,0,5
s35,q124,c29,1,6
s35,q111,c16,1,7
s35,q8,c24,0,8
s35,q85,c30,1,9
s35,q109,c15,1,10
s35,q107,c7,0,11
s35,q12,c13,0,12
s35,q86,c11,1,13
s35,q97,c18,1,14
s35,q89,c11,0,15
s35,q25,c2,0,16
s35,q142,c13,0,17
s35,q94,c5,0,18
s35,q117,c15,1,19
s35,q2,c4,1,20
s35,q179,c16,0,21
s35,q34,c1,1,22
s35,q97,c18,1,23
s35,q106,c25,1,24
s35,q127,c2,1,25
s35,q63,c11,0,26
s35,q52,c2,0,27
s35,q155,c15,1,28
s35,q25,c2,0,29
s35,q85,c30,1,30
s35,q26,c12,0,31
s35,q160,c27,0,32
s35,q179,c16,0,33
s35,q29,c12,0,34
s35,q25,c2,0,35
s35,q118,c22,0,36
s35,q90,c27,1,37
s35,q145,c20,1,38
s35,q75,c9,0,39
s35,q18,c15,0,40
s35,q113,c6,0,41
s35,q1,c18,0,42
s35,q158,c22,0,43
s35,q39,c4,0,44
s35,q71,c11,1,45
s36,q75,c9,0,1
s36,q143,c29,1,2
s36,q87,c6,0,3
s36,q23,c2,1,4
s36,q30,c6,1,5
s36,q104,c12,0,6
s36,q141,c3,0,7
s36,q56,c13,0,8
s36,q148,c11,0,9
s36,q20,c5,0,10
s36,q176,c19,0,11
s36,q143,c29,0,12
s36,q123,c16,0,13
s36,q22,c26,1,14
s36,q153,c7,1,15
s36,q27,c12,0,16
s36,q58,c27,1,17
s36,q30,c6,1,18
s36,q129,c9,0,19
s36,q80,c28,1,20
s36,q17,c16,1,21
s36,q58,c27,0,22
s36,q96,c14,0,23
s36,q20,c5,1,24
s36,q149,c23,0,25
s36,q43,c12,0,26
s36,q6,c21,0,27
s36,q77,c17,1,28
s36,q74,c7,0,29
s36,q104,c12,0,30
s36,q7,c21,1,31
s36,q136,c12,0,32
s36,q109,c15,1,33
s36,q37,c29,1,34
s36,q51,c7,1,35
s36,q51,c7,1,36
s36,q149,c23,1,37
s36,q143,c29,1,38
s36,q46,c27,1,39
s36,q47,c21,1,40
s36,q41,c8,1,41
s36,q27,c12,0,42
s36,q9,c4,1,43
s36,q50,c15,1,44
s36,q82,c24,0,45
s36,q150,c1,1,46
s36,q40,c10,0,47
s36,q132,c15,0,48
s36,q21,c16,0,49
s36,q4,c11,0,50
s37,q105,c11,0,1
s37,q121,c18,0,2
s37,q47,c21,1,3
s37,q84,c25,1,4
s37,q29,c12,1,5
s37,q93,c12,0,6
s37,q18,c15,1,7
s37,q155,c15,1,8
s37,q108,c17,0,9
s37,q120,c27,0,10
s37,q24,c6,0,11
s37,q57,c27,0,12
s37,q72,c23,0,13
s37,q77,c17,0,14
s37,q5,c14,1,15
s37,q92,c13,0,16
s37,q90,c27,0,17
s37,q53,c21,1,18
s37,q177,c10,1,19
s37,q96,c14,1,20
s37,q11,c10,1,21
s37,q71,c11,1,22
s37,q61,c5,1,23
s37,q105,c11,1,24
s37,q160,c27,0,25
s37,q91,c14,0,26
s37,q172,c2,1,27
s37,q176,c19,1,28
s37,q30,c6,1,29
s37,q149,c23,1,30
s37,q86,c11,1,31
s37,q15,c22,0,32
s37,q122,c21,1,33
s37,q171,c28,1,34
s37,q130,c23,1,35
s37,q111,c16,1,36
s37,q117,c15,0,37
s37,q158,c22,0,38
s37,q98,c16,1,39
s37,q31,c6,1,40
s37,q96,c14,1,41
s37,q32,c24,1,42
s37,q8,c24,1,43
s37,q88,c15,1,44
s37,q97,c18,1,45
s37,q176,c19,1,46
s37,q174,c26,0,47
s37,q75,c9,1,48
s37,q24,c6,1,49
s37,q78,c27,1,50
s37,q166,c6,1,51
s37,q30,c6,1,52
s37,q18,c15,1,53
s37,q130,c23,1,54
s38,q99,c21,1,1
s38,q124,c29,1,2
s38,q175,c30,1,3
s38,q93,c12,1,4
s38,q25,c2,1,5
s38,q150,c1,1,6
s38,q71,c11,1,7
s38,q71,c11,1,8
s38,q81,c8,1,9
s38,q138,c29,1,10
s38,q143,c29,1,11
s38,q116,c8,1,12
s38,q141,c3,0,13
s38,q74,c7,1,14
s38,q138,c29,1,15
s38,q110,c5,1,16
s38,q83,c9,1,17
s38,q107,c7,1,18
s38,q18,c15,1,19
s38,q62,c27,0,20
s38,q85,c30,1,21
s38,q119,c18,0,22
s38,q130,c23,1,23
s38,q140,c25,1,24
s38,q1,c18,0,25
s38,q156,c7,0,26
s38,q44,c8,1,27
s38,q4,c11,1,28
s38,q40,c10,1,29
s38,q33,c19,0,30
s38,q75,c9,0,31
s38,q61,c5,0,32
s38,q48,c7,1,33
s38,q22,c26,1,34
s38,q48,c7,1,35
s38,q17,c16,1,36
s38,q76,c3,1,37
s38,q50,c15,1,38
s38,q51,c7,1,39
s38,q17,c16,0,40
s38,q110,c5,1,41
s38,q125,c27,1,42
s38,q74,c7,1,43
s38,q59,c16,1,44
s38,q119,c18,1,45
s38,q74,c7,1,46
s38,q59,c16,1,47
s38,q9,c4,1,48
s38,q123,c16,1,49
s38,q122,c21,0,50
s38,q130,c23,1,51
s38,q117,c15,1,52
s38,q136,c12,0,53
s38,q88,c15,1,54
s38,q128,c11,1,55
s38,q123,c16,1,56
s38,q108,c17,1,57
s38,q94,c5,0,58
s38,q4,c11,1,59
s38,q55,c28,1,60
s38,q23,c2,1,61
s38,q10,c4,1,62
s38,q124,c29,1,63
s38,q101,c20,1,64
s38,q38,c14,1,65
s38,q37,c29,1,66
s38,q89,c11,1,67
s38,q105,c11,1,68
s38,q23,c2,1,69
s38,q98,c16,1,70
s38,q144,c10,1,71
s38,q84,c25,1,72
s38,q124,c29,1,73
s38,q91,c14,0,74
s38,q144,c10,1,75
s38,q21,c16,1,76
s38,q58,c27,1,77
s38,q114,c8,1,78
s38,q155,c15,1,79
s38,q148,c11,0,80
s38,q117,c15,1,81
s38,q67,c30,1,82
s38,q13,c23,0,83
s38,q131,c19,1,84
s38,q63,c11,1,85
s38,q77,c17,1,86
s38,q93,c12,1,87
s38,q147,c24,1,88
s38,q60,c12,1,89
s38,q144,c10,1,90
s38,q63,c11,1,91
s38,q128,c11,1,92
s38,q180,c18,0,93
s38,q54,c15,1,94
s38,q75,c9,1,95
s38,q132,c15,1,96
s38,q23,c2,1,97
s38,q116,c8,1,98
s38,q52,c2,1,99
s38,q153,c7,1,100
s38,q70,c15,1,101
s38,q144,c10,1,102
s38,q86,c11,1,103
s38,q146,c15,1,104
s38,q171,c28,1,105
s38,q85,c30,1,106
s39,q41,c8,1,1
s39,q103,c12,1,2
s39,q5,c14,0,3
s39,q134,c5,0,4
s39,q60,c12,1,5
s39,q85,c30,1,6
s39,q142,c13,0,7
s39,q129,c9,0,8
s39,q75,c9,0,9
s39,q120,c27,0,10
s39,q87,c6,0,11
s39,q1,c18,1,12
s39,q134,c5,1,13
s39,q66,c19,1,14
s39,q30,c6,1,15
s39,q107,c7,1,16
s39,q108,c17,0,17
s39,q88,c15,0,18
s39,q103,c12,0,19
s39,q69,c14,1,20
s39,q179,c16,1,21
s39,q51,c7,0,22
s39,q38,c14,1,23
s39,q3,c25,0,24
s39,q75,c9,1,25
s39,q37,c29,0,26
s39,q113,c6,1,27
s39,q23,c2,1,28
s39,q150,c1,1,29
s39,q111,c16,1,30
s39,q129,c9,0,31
s39,q98,c16,0,32
s39,q15,c22,1,33
s39,q160,c27,1,34
s39,q70,c15,0,35
s39,q125,c27,0,36
s39,q138,c29,1,37
s39,q134,c5,0,38
s39,q84,c25,1,39
s39,q95,c19,1,40
s39,q141,c3,0,41
s39,q74,c7,0,42
s39,q51,c7,1,43
s39,q97,c18,1,44
s39,q67,c30,0,45
s39,q77,c17,0,46
s39,q4,c11,0,47
s39,q170,c23,1,48
s39,q36,c30,1,49
s39,q59,c16,1,50
s39,q113,c6,1,51
s39,q155,c15,1,52
s39,q136,c12,1,53
s39,q61,c5,1,54
s39,q6,c21,0,55
s39,q136,c12,1,56
s39,q15,c22,1,57
s39,q91,c14,0,58
s39,q65,c4,1,59
s39,q96,c14,0,60
s39,q50,c15,1,61
s39,q83,c9,0,62
s39,q143,c29,0,63
s39,q120,c27,0,64
s39,q17,c16,1,65
s39,q52,c2,0,66
s39,q170,c23,0,67
s39,q89,c11,0,68
s39,q23,c2,1,69
s39,q128,c11,1,70
s39,q32,c24,1,71
s39,q42,c5,0,72
s39,q78,c27,1,73
s39,q138,c29,0,74
s39,q103,c12,0,75
s39,q12,c13,1,76
s39,q56,c13,0,77
s39,q146,c15,1,78
s39,q145,c20,1,79
s39,q12,c13,0,80
s39,q46,c27,1,81
s39,q75,c9,0,82
s39,q54,c15,1,83
s39,q132,c15,1,84
s39,q35,c1,0,85
s39,q100,c9,1,86
s39,q171,c28,1,87
s39,q168,c24,1,88
s39,q87,c6,1,89
s39,q144,c10,0,90
s39,q55,c28,0,91
s39,q85,c30,1,92
s39,q135,c15,0,93
s39,q33,c19,1,94
s39,q8,c24,1,95
s39,q20,c5,0,96
s39,q35,c1,1,97
s39,q68,c10,0,98
s39,q105,c11,0,99
s39,q102,c1,1,100
s39,q153,c7,1,101
s39,q144,c10,0,102
s39,q78,c27,1,103
s39,q60,c12,1,104
s40,q146,c15,1,1
s40,q163,c4,0,2
s40,q120,c27,0,3
s40,q4,c11,1,4
s40,q108,c17,0,5
s40,q120,c27,0,6
s40,q7,c21,1,7
s40,q100,c9,1,8
s40,q43,c12,0,9
s40,q43,c12,0,10
s40,q21,c16,0,11
s40,q46,c27,1,12
s40,q32,c24,1,13
s40,q10,c4,1,14
s40,q79,c3,0,15
s40,q39,c4,0,16
s40,q172,c2,1,17
s40,q28,c7,1,18
s40,q51,c7,1,19
s40,q71,c11,1,20
s40,q146,c15,1,21
s40,q180,c18,1,22
s40,q67,c30,1,23
s40,q128,c11,1,24
s40,q104,c12,1,25
s40,q26,c12,0,26
s40,q140,c25,1,27
s40,q8,c24,1,28
s40,q2,c4,1,29
s40,q2,c4,1,30
s40,q56,c13,1,31
s40,q60,c12,0,32
s40,q43,c12,0,33
s40,q36,c30,0,34
s40,q82,c24,1,35
s40,q111,c16,1,36
s40,q148,c11,0,37
s40,q96,c14,1,38
s40,q168,c24,0,39
s40,q120,c27,1,40
s40,q123,c16,1,41
s40,q35,c1,0,42
s40,q165,c29,1,43
s40,q68,c10,1,44
s40,q159,c21,0,45
s40,q45,c15,1,46
s40,q18,c15,1,47
s40,q1,c18,1,48
s40,q35,c1,1,49
s40,q18,c15,1,50
s40,q47,c21,1,51
s40,q51,c7,1,52
s40,q70,c15,1,53
s40,q93,c12,1,54
s40,q148,c11,1,55
s40,q60,c12,1,56
s40,q155,c15,1,57
s40,q135,c15,1,58
s40,q37,c29,1,59
s40,q180,c18,1,60
s40,q21,c16,0,61
s40,q172,c2,0,62
s40,q96,c14,1,63
s40,q154,c5,1,64
s40,q37,c29,0,65
s40,q37,c29,1,66
s40,q48,c7,1,67
s40,q81,c8,1,68
s40,q178,c9,0,69
s40,q50,c15,0,70
s40,q68,c10,1,71
s40,q146,c15,1,72
s40,q99,c21,0,73
s40,q26,c12,1,74
s40,q99,c21,0,75
s40,q176,c19,1,76
s40,q123,c16,1,77
s40,q68,c10,1,78
s40,q67,c30,0,79
s40,q30,c6,1,80
s40,q61,c5,0,81
s40,q30,c6,1,82
s40,q7,c21,0,83
s40,q33,c19,0,84
s40,q17,c16,1,85
s40,q52,c2,1,86
s40,q156,c7,1,87
s40,q38,c14,1,88
s40,q136,c12,1,89
s40,q103,c12,0,90
s40,q127,c2,0,91
s40,q48,c7,1,92
s40,q64,c3,1,93
s40,q39,c4,1,94
s40,q135,c15,0,95
s40,q122,c21,0,96
s40,q169,c23,1,97
s40,q44,c8,1,98
s40,q48,c7,1,99
s40,q132,c15,0,100
s40,q122,c21,1,101
s40,q65,c4,1,102
s40,q159,c21,1,103
s40,q58,c27,1,104
s40,q106,c25,1,105
s40,q15,c22,1,106
s40,q145,c20,1,107
s40,q12,c13,1,108
s40,q32,c24,0,109
s40,q169,c23,1,110
s40,q93,c12,1,111
s40,q27,c12,1,112
s40,q13,c23,1,113
s40,q52,c2,1,114
s40,q46,c27,1,115
s40,q51,c7,1,116
s41,q114,c8,1,1
s41,q8,c24,0,2
s41,q43,c12,1,3
s41,q95,c19,0,4
s41,q179,c16,0,5
s41,q38,c14,1,6
s41,q128,c11,1,7
s41,q95,c19,1,8
s41,q7,c21,0,9
s41,q4,c11,0,10
s41,q103,c12,1,11
s41,q74,c7,0,12
s41,q161,c5,0,13
s41,q43,c12,1,14
s41,q45,c15,1,15
s41,q164,c22,0,16
s41,q158,c22,0,17
s41,q107,c7,0,18
s41,q49,c27,1,19
s41,q59,c16,0,20
s41,q180,c18,1,21
s41,q17,c16,0,22
s41,q93,c12,1,23
s41,q152,c9,0,24
s41,q78,c27,0,25
s41,q4,c11,0,26
s41,q156,c7,1,27
s41,q95,c19,1,28
s41,q178,c9,0,29
s41,q55,c28,1,30
s41,q161,c5,1,31
s41,q117,c15,1,32
s41,q62,c27,0,33
s41,q147,c24,1,34
s41,q35,c1,1,35
s41,q51,c7,1,36
s41,q1,c18,0,37
s41,q58,c27,1,38
s41,q74,c7,1,39
s41,q31,c6,0,40
s41,q53,c21,0,41
s41,q118,c22,0,42
s41,q153,c7,0,43
s41,q97,c18,1,44
s41,q149,c23,0,45
s41,q83,c9,1,46
s41,q74,c7,1,47
s41,q136,c12,1,48
s41,q155,c15,1,49
s41,q105,c11,0,50
s41,q29,c12,0,51
s41,q23,c2,0,52
s41,q23,c2,0,53
s41,q150,c1,0,54
s41,q73,c27,1,55
s41,q147,c24,1,56
s41,q107,c7,1,57
s41,q79,c3,0,58
s41,q162,c18,1,59
s41,q3,c25,0,60
s41,q66,c19,0,61
s41,q78,c27,0,62
s41,q99,c21,0,63
s41,q33,c19,1,64
s41,q57,c27,0,65
s41,q87,c6,1,66
s41,q6,c21,0,67
s41,q55,c28,0,68
s41,q74,c7,0,69
s41,q80,c28,0,70
s41,q47,c21,0,71
s41,q111,c16,0,72
s41,q140,c25,1,73
s41,q7,c21,1,74
s41,q101,c20,1,75
s41,q109,c15,1,76
s41,q23,c2,1,77
s41,q74,c7,0,78
s41,q86,c11,0,79
s41,q175,c30,0,80
s41,q130,c23,1,81
s41,q124,c29,0,82
s41,q64,c3,0,83
s41,q96,c14,0,84
s41,q96,c14,1,85
s41,q38,c14,0,86
s41,q138,c29,0,87
s41,q161,c5,1,88
s41,q171,c28,1,89
s41,q134,c5,1,90
s41,q180,c18,1,91
s41,q140,c25,1,92
s41,q48,c7,1,93
s41,q164,c22,1,94
s41,q111,c16,0,95
s41,q53,c21,0,96
s41,q78,c27,1,97
s41,q57,c27,0,98
s42,q73,c27,1,1
s42,q27,c12,0,2
s42,q126,c27,1,3
s42,q64,c3,0,4
s42,q13,c23,0,5
s42,q109,c15,1,6
s42,q120,c27,0,7
s42,q178,c9,0,8
s42,q72,c23,0,9
s42,q120,c27,0,10
s42,q1,c18,0,11
s42,q39,c4,0,12
s42,q150,c1,0,13
s42,q31,c6,0,14
s42,q177,c10,0,15
s42,q82,c24,0,16
s42,q174,c26,0,17
s42,q70,c15,0,18
s42,q50,c15,0,19
s42,q132,c15,0,20
s42,q131,c19,0,21
s42,q24,c6,0,22
s42,q71,c11,0,23
s42,q52,c2,0,24
s42,q132,c15,0,25
s42,q86,c11,1,26
s42,q8,c24,0,27
s42,q88,c15,0,28
s42,q105,c11,0,29
s42,q108,c17,0,30
s42,q136,c12,0,31
s42,q123,c16,0,32
s42,q159,c21,0,33
s42,q118,c22,1,34
s42,q101,c20,1,35
s42,q153,c7,0,36
s42,q96,c14,1,37
s42,q75,c9,0,38
s42,q94,c5,0,39
s42,q131,c19,0,40
s42,q35,c1,0,41
s42,q125,c27,1,42
s42,q32,c24,0,43
s43,q106,c25,1,1
s43,q22,c26,1,2
s43,q135,c15,1,3
s43,q75,c9,1,4
s43,q57,c27,1,5
